CNPJ_Fundo;Data_Referencia;Versao;Classe;Nome_Imovel;Endereco;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Vacancia;Percentual_Inadimplencia;Percentual_Receitas_FII;Percentual_Locado;Percentual_Vendido;Percentual_Conclusao_Obras_Realizado;Percentual_Conclusao_Obras_Previsto;Custo_Construcao_Realizado;Custo_Construcao_Previsto;Percentual_Imovel_Total_Investido
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;Pacaembu;Pça. Wendell Wilkie, nº 11;2059;1;;0;0;0.002627;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;Taguatinga;Rua 420, Quadra 03, Lote 04 (Águas Claras);60581.58;1;;0;0;0.0306;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;Portal;Rua Mar. Hastinfilo de Moura, nº 30;6863;1;;0;0;0.009273;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;SCRS - 516 (W3);SCRS, 516 - Bl. A - Lojas 45 e 46;3200;1;;0;0;0.004645;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;Teodoro Sampaio;Rua Teodoro Sampaio, 1933;8254;1;;0;0;0.011914;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;Guaratinguetá;Rua Santa Clara, nº 72;2920.49;1;;0;0;0.001197;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;Alto da XV;Rua Mal. Humberto de A. Castelo Branco, nº 230;26289.05;1;;0;0;0.01736;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;Não aplicável;Não aplicável;0;0;;0;0;0;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;Sócrates;Rua Sócrates, nº 120;4095.45;1;;0;0;0.006655;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;Cardoso de Almeida;Rua Cardoso de Almeida, nº 472;4823;1;;0;0;0.00787;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;Morumbi;Av. Prof. Francisco Morato, 2385;8199.56;1;;0;0;0.011686;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;Ricardo Jafet;Av. Doutor Ricardo Jafet, nº 1501;48408.93;1;;0;0;0.041516;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;Osasco;Rua Catarina Fazio Antoniazzi, 23;11997.94;1;;0;0;0.004672;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para venda acabados;Não aplicavel;Não aplicavel;0;1;;;;;;;;;;;0
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;Granja Viana;Rod. Raposo Tavares, Km. 23, Área B;3253.83;1;;0;0;0.005121;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para venda em construção;Não aplicavel;Não aplicavel;0;1;;;;;;0;0;0;0;0;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;Freguesia do Ó;Av. Nossa Senhora do Ó, nº 1723;28941.38;1;;0;0;0.021807;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;Anchieta;Av. Corredor ABD, s/n - Parte B - Curral Grande;83299.57;1;;0;0;0.049323;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;Asa Sul 308 Sul;(SHCS 308/309 s/n, Bloco A);2120;1;;0;0;0.003763;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;Amoreiras ;Av. Ruy Rodrigues, nº 1700 - Sta. Lucia;51077.6;1;;0;0;0.021534;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;Santos;Av. Dona Ana Costa, nº 340;48083.75;1;;0;0;0.037157;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;Penha;Av. São Miguel, nº 962/1006;31182.35;1;;0;0;0.025943;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda em construção;Não Aplicavel;Não Aplicavel;0;1;;;;;0;;0;0;0;0;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;Campo Grande;Rua Maracaju, nº 1427;14400;1;;0;0;0.013969;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;Brasília Norte;STN S/N, Lote A;53072;1;;0;0;0.039147;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;Belvedere;Rua Maria Luiza Santiago, nº 110 - Santa Lúcia;29700;1;;0;0;0.022463;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;Cerro Corá;Rua Bairi, 435;9856.9;1;;0;0;0.006309;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;Goiânia;Av. Portugal Qd L 22;23692;1;;0;0;0.024699;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;Dom Pedro;Av. Dom Pedro I, 1711 - Lote 3 a 20, Quadra F;7603;1;;0;0;0.006215;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;Lavandisca;Av. Lavandisca, 249/263;2000;1;;0;0;0.003806;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;Belo Horizonte (Minas Shopping);Av. Cristiano Machado, nº 4000;58715.7;1;;0;0;0.025653;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;Anhanguera;Rua Samuel Klabin, nº 193;63312.39;1;;0;0;0.038522;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;Recife;Av. Eng. Domingos Ferreira, nº 1818 - Boa Viagem;15190;1;;0;0;0.012312;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;Santo André;Rua Visconde de Taunay, 216;26819.65;1;;0;0;0.015359;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;Taboão da Serra;Rua João Batista de Oliveira, nº 231;43241.06;1;;0;0;0.034193;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;Curuçá;Rua Curuçá, nº 776;3000;1;;0;0;0.002378;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;Pedreira;Av. Senador Pinheiro Machado, nº 143;12710;1;;0;0;0.004495;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;Montese;Av. Dos Expedicionários, nº 4444;37263.01;1;;0;0;0.015669;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;Campinas ;Rua da Abolição, nº 2013 - Ponte Preta;78905.64;1;;0;0;0.030791;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;Edgar Facó;Av. General Edgar Facó, nº 720 - Moinho Velho;6822.56;1;;0;0;0.003847;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;Carapicuíba;Av. Inocêncio Seráfico, nº 3520;3526.17;1;;0;0;0.002703;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;Paralela;Av. Gov. Luiz Viana Filho, 3056 - Itapuã - Lj. 14;49565.35;1;;0;0;0.02446;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;Dourados;Rua Weimar Gonçalves Torres;10000;1;;0;0;0.011323;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;Real Parque;Av. Major Sylvio de M. Padilha, nº 13000;16181.43;1;;0;0;0.011959;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;Vasco da Gama;Rua Waldemar Falcão, s/n;41050.72;1;;0;0;0.01701;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;Alphaville;Alameda Madeira, 152;4480;1;;0;0;0.007648;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;Jardim Paulistano;Al. Gabriel Monteiro da Silva, nº 1351;2056;1;;0;0;0.005367;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;Brasília Sul;SIA, Lote 105, Trecho 12;50008.56;1;;0;0;0.028932;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;São Caetano;Rua Sen. Vergueiro, nº 428/498 e Av. Goiás, nº 101;53496.73;1;;0;0;0.040813;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;Aeroporto;Av. Washington Luís, nº 5859;20520;1;;0;0;0.031097;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;Rótula;Av. Antonio Carlos Magalhães, nº 6365;44053.79;1;;0;0;0.01762;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;Nova Cantareira;Av. Nova Cantareira, nº 240/248;3344.9;1;;0;0;0.005778;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;Aflitos;Av. Conselheiro Rosa e Silva, nº 614;6506.62;1;;0;0;0.004624;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;Guaianazes;Estr. Itaquera-Guaianazes, nº 2671;34354;1;;0;0;0.01745;;;;;;;
07.583.627/0001-61;2019-09-30;1;Imóveis para renda acabados;Araçatuba;Av. Brasília, nº 1177;8750;1;;0;0;0.004589;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Sudoeste - Brasília;CCSW 06 LOJAS 4/5, Comércio Local;4036.92;1;;0;0;0.006829;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Belo Horizonte (Minas Shopping);Av. Cristiano Machado, nº 4000;58715.7;1;;0;0;0.025936;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Dom Pedro;Av. Dom Pedro I, 1711 - Lote 3 a 20, Quadra F;7603;1;;0;0;0.006284;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;João Dias;Av. Guido Caloi, nº 25;56917.1;1;;0;0;0.035474;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Pedreira;Av. Senador Pinheiro Machado, nº 143;12710;1;;0;0;0.004545;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Guarani;Pça. Geraldo Mendes, 27;1559.6;1;;0;0;0.006686;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Teodoro Sampaio;Rua Teodoro Sampaio, 1933;8254;1;;0;0;0.012046;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Edgar Facó;Av. General Edgar Facó, nº 720 - Moinho Velho;6822.56;1;;0;0;0.00389;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Cardoso de Almeida;Rua Cardoso de Almeida, nº 472;4823;1;;0;0;0.007957;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para venda em construção;Não aplicavel;Não aplicavel;0;1;;;;;;0;0;0;0;0;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Anhanguera;Rua Samuel Klabin, nº 193;63312.39;1;;0;0;0.038947;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Curitiba;Av. Presidente Kennedy, nº 1000;17752.98;1;;0;0;0.01076;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;São Caetano;Rua Sen. Vergueiro, nº 428/498 e Av. Goiás, nº 101;53496.73;1;;0;0;0.038688;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Jardim Paulistano;Al. Gabriel Monteiro da Silva, nº 1351;2056;1;;0;0;0.005426;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Real Parque;Av. Major Sylvio de M. Padilha, nº 13000;16181.43;1;;0;0;0.012091;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;305 Sul;(SHCS 304/305, s/n, Bloco A);2009;1;;0;0;0.003064;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Não aplicável;Não aplicável;0;0;;0;0;0;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Ricardo Jafet;Av. Doutor Ricardo Jafet, nº 1501;48408.93;1;;0;0;0.042117;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Sorocaba;Rua Maria Cinto de Biaggi, nº 164;80118.97;1;;0;0;0.041448;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Campo Grande;Rua Maracaju, nº 1427;14400;1;;0;0;0.014123;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Aeroporto;Av. Washington Luís, nº 5859;20520;1;;0;0;0.03144;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Taboão da Serra;Rua João Batista de Oliveira, nº 231;43241.06;1;;0;0;0.034571;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Granja Viana;Rod. Raposo Tavares, Km. 23, Área B;3253.83;1;;0;0;0.005178;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Carapicuíba;Av. Inocêncio Seráfico, nº 3520;3526.17;1;;0;0;0.002733;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda em construção;Não Aplicavel;Não Aplicavel;0;1;;;;;0;;0;0;0;0;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Jaguaré;Av. Corifeu de Azevedo Marques, nº 4160;37563.91;1;;0;0;0.034146;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Campinas ;Rua da Abolição, nº 2013 - Ponte Preta;78905.64;1;;0;0;0.031131;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Dourados;Rua Weimar Gonçalves Torres;10000;1;;0;0;0.005724;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Aflitos;Av. Conselheiro Rosa e Silva, nº 614;6506.62;1;;0;0;0.004675;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Portal;Rua Mar. Hastinfilo de Moura, nº 30;6863;1;;0;0;0.009375;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Morro Grande;Av. Tomás Rabelo e Silva, nº 74;3044.93;1;;0;0;0.002025;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Paralela;Av. Gov. Luiz Viana Filho, 3056 - Itapuã - Lj. 14;49565.35;1;;0;0;0.02473;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Cerro Corá;Rua Bairi, 435;9856.9;1;;0;0;0.006378;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Amoreiras ;Av. Ruy Rodrigues, nº 1700 - Sta. Lucia;51077.6;1;;0;0;0.020179;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Freguesia do Ó;Av. Nossa Senhora do Ó, nº 1723;28941.38;1;;0;0;0.022048;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Pacaembu;Pça. Wendell Wilkie, nº 11;2059;1;;0;0;0.002656;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Rótula;Av. Antonio Carlos Magalhães, nº 6365;44053.79;1;;0;0;0.017814;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Anchieta;Av. Corredor ABD, s/n - Parte B - Curral Grande;83299.57;1;;0;0;0.049867;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Santos;Av. Dona Ana Costa, nº 340;48083.75;1;;0;0;0.037567;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Pedroso;Rua Pedroso, nº 215;1252.5;1;;0;0;0.003057;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Recife;Av. Eng. Domingos Ferreira, nº 1818 - Boa Viagem;15190;1;;0;0;0.012448;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Belvedere;Rua Maria Luiza Santiago, nº 110 - Santa Lúcia;29700;1;;0;0;0.022711;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Alto da XV;Rua Mal. Humberto de A. Castelo Branco, nº 230;26289.05;1;;0;0;0.017552;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Goiânia;Av. Portugal Qd L 22;23692;1;;0;0;0.024972;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Jabaquara ;Av. Eng. Armando de Arruda Pereira, nº 2022;18777.7;1;;0;0;0.010218;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Osasco;Rua Catarina Fazio Antoniazzi, 23;11997.94;1;;0;0;0.004724;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Brasília Sul;SIA, Lote 105, Trecho 12;50008.56;1;;0;0;0.027303;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Nova Cantareira;Av. Nova Cantareira, nº 240/248;3344.9;1;;0;0;0.005841;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Champagnat;Rua Martin Afonso, nº 2162;3855.5;1;;0;0;0.001383;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Guaianazes;Estr. Itaquera-Guaianazes, nº 2671;34354;1;;0;0;0.017643;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;SCRS - 516 (W3);SCRS, 516 - Bl. A - Lojas 45 e 46;3200;1;;0;0;0.004696;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Santo André;Rua Visconde de Taunay, 216;26819.65;1;;0;0;0.013608;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Araçatuba;Av. Brasília, nº 1177;8750;1;;0;0;0.004639;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Lavandisca;Av. Lavandisca, 249/263;2000;1;;0;0;0.003848;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Vasco da Gama;Rua Waldemar Falcão, s/n;41050.72;1;;0;0;0.017198;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Taguatinga;Rua 420, Quadra 03, Lote 04 (Águas Claras);60581.58;1;;0;0;0.030957;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Penha;Av. São Miguel, nº 962/1006;31182.35;1;;0;0;0.026229;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Curuçá;Rua Curuçá, nº 776;3000;1;;0;0;0.002404;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para venda acabados;Não aplicavel;Não aplicavel;0;1;;;;;;;;;;;0
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Montese;Av. Dos Expedicionários, nº 4444;37263.01;1;;0;0;0.015842;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Alphaville;Alameda Madeira, 152;4480;1;;0;0;0.007733;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Asa Sul 308 Sul;(SHCS 308/309 s/n, Bloco A);2120;1;;0;0;0.003804;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Morumbi;Av. Prof. Francisco Morato, 2385;8199.56;1;;0;0;0.011815;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Guaratinguetá;Rua Santa Clara, nº 72;2920.49;1;;0;0;0.00121;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Brasília Norte;STN S/N, Lote A;53072;1;;0;0;0.039579;;;;;;;
07.583.627/0001-61;2019-12-31;1;Imóveis para renda acabados;Sócrates;Rua Sócrates, nº 120;4095.45;1;;0;0;0.006728;;;;;;;
07.789.135/0001-27;2019-03-31;1;Imóveis para renda acabados;CVS - CENTER VALE SHOPPING;Av. Deputado Benedito Matarazzo, 9403 - Jardim Oswaldo Cruz - São José dos Campos - SP;48136;1;Center Vale Shopping, adquirido em 28 de janeiro de 2009, localizado na Avenida Deputado Benedito Matarazzo, 9.403 em São José dos Campos - SP, perfazendo 53.965,34 ms2 de área construída e 48.136 m2 de área bruta locável (ABL), inscrito na Prefeitura Municipal de São José dos Campos sob o nº 30.071.0001.95/8.;0;0;0;;;;;;;
07.789.135/0001-27;2019-03-31;1;Imóveis para renda acabados;CNB - CONJUNTO NACIONAL BRASILIA;Conjunto A, T137 - Asa Norte - Distrito Federal - Brasília - DF - Brasil. CEP: 70077-900;37315;1;Conjunto Nacional Brasília, localizado em Brasília - DF, SDN, Conjunto A, T137 - Asa Norte - Distrito Federal - DF com uma área bruta locável de (ABL) de 37.315 m2. O empreendimento é um shopping Center composto de diversas lojas e salas comerciais e respectivas frações ideais do terreno, incluindo 342 unidades autônomas cujas matrículas estão registradas perante o 2º Cartório de Registro de Imóveis da Circunscrição do Distrito Federal.;0;0;0;;;;;;;
07.789.135/0001-27;2019-03-31;1;Imóveis para renda acabados;BPS - BOTAFOGO PRAIA SHOPPING;Av. Praia de Botafogo, 400 - Botafogo, Cep: 22250-040 - Rio de Janeiro - RJ - Brasil.;15448;1;Botafogo Praia Shopping, adquirido em 28 de janeiro de 2009, localizado na Avenida Praia de Botafogo, 400 Rio de Janeiro - RJ, com uma área bruta locável (ABL) de 15.448 m2 e estando o terreno perfeitamente descrito e caracterizado na AV-16 da matrícula 39.571 do 3º Ofício de Registro de Imóveis do Rio de Janeiro, e as inscrições na Prefeitura Municipal do Rio de Janeiro.;0;0;0;;;;;;;
07.789.135/0001-27;2019-06-30;1;Imóveis para renda acabados;BPS - BOTAFOGO PRAIA SHOPPING;Av. Praia de Botafogo, 400 - Botafogo, Cep: 22250-040 - Rio de Janeiro - RJ - Brasil.;15448;1;Botafogo Praia Shopping, adquirido em 28 de janeiro de 2009, localizado na Avenida Praia de Botafogo, 400 Rio de Janeiro - RJ, com uma área bruta locável (ABL) de 15.448 m2 e estando o terreno perfeitamente descrito e caracterizado na AV-16 da matrícula 39.571 do 3º Ofício de Registro de Imóveis do Rio de Janeiro, e as inscrições na Prefeitura Municipal do Rio de Janeiro.;0;0;0;;;;;;;
07.789.135/0001-27;2019-06-30;1;Imóveis para renda acabados;CVS - CENTER VALE SHOPPING;Av. Deputado Benedito Matarazzo, 9403 - Jardim Oswaldo Cruz - São José dos Campos - SP;48136;1;Center Vale Shopping, adquirido em 28 de janeiro de 2009, localizado na Avenida Deputado Benedito Matarazzo, 9.403 em São José dos Campos - SP, perfazendo 53.965,34 ms2 de área construída e 48.136 m2 de área bruta locável (ABL), inscrito na Prefeitura Municipal de São José dos Campos sob o nº 30.071.0001.95/8.;0;0;0;;;;;;;
07.789.135/0001-27;2019-06-30;1;Imóveis para renda acabados;CNB - CONJUNTO NACIONAL BRASILIA;Conjunto A, T137 - Asa Norte - Distrito Federal - Brasília - DF - Brasil. CEP: 70077-900;37315;1;Conjunto Nacional Brasília, localizado em Brasília - DF, SDN, Conjunto A, T137 - Asa Norte - Distrito Federal - DF com uma área bruta locável de (ABL) de 37.315 m2. O empreendimento é um shopping Center composto de diversas lojas e salas comerciais e respectivas frações ideais do terreno, incluindo 342 unidades autônomas cujas matrículas estão registradas perante o 2º Cartório de Registro de Imóveis da Circunscrição do Distrito Federal.;0;0;0;;;;;;;
07.789.135/0001-27;2019-09-30;1;Imóveis para renda acabados;CVS - CENTER VALE SHOPPING;Av. Deputado Benedito Matarazzo, 9403 - Jardim Oswaldo Cruz - São José dos Campos - SP;48136;1;Center Vale Shopping, adquirido em 28 de janeiro de 2009, localizado na Avenida Deputado Benedito Matarazzo, 9.403 em São José dos Campos - SP, perfazendo 53.965,34 ms2 de área construída e 48.136 m2 de área bruta locável (ABL), inscrito na Prefeitura Municipal de São José dos Campos sob o nº 30.071.0001.95/8.;0;0;0;;;;;;;
07.789.135/0001-27;2019-09-30;1;Imóveis para renda acabados;BPS - BOTAFOGO PRAIA SHOPPING;Av. Praia de Botafogo, 400 - Botafogo, Cep: 22250-040 - Rio de Janeiro - RJ - Brasil.;15448;1;Botafogo Praia Shopping, adquirido em 28 de janeiro de 2009, localizado na Avenida Praia de Botafogo, 400 Rio de Janeiro - RJ, com uma área bruta locável (ABL) de 15.448 m2 e estando o terreno perfeitamente descrito e caracterizado na AV-16 da matrícula 39.571 do 3º Ofício de Registro de Imóveis do Rio de Janeiro, e as inscrições na Prefeitura Municipal do Rio de Janeiro.;0;0;0;;;;;;;
07.789.135/0001-27;2019-09-30;1;Imóveis para renda acabados;CNB - CONJUNTO NACIONAL BRASILIA;Conjunto A, T137 - Asa Norte - Distrito Federal - Brasília - DF - Brasil. CEP: 70077-900;37315;1;Conjunto Nacional Brasília, localizado em Brasília - DF, SDN, Conjunto A, T137 - Asa Norte - Distrito Federal - DF com uma área bruta locável de (ABL) de 37.315 m2. O empreendimento é um shopping Center composto de diversas lojas e salas comerciais e respectivas frações ideais do terreno, incluindo 342 unidades autônomas cujas matrículas estão registradas perante o 2º Cartório de Registro de Imóveis da Circunscrição do Distrito Federal.;0;0;0;;;;;;;
07.789.135/0001-27;2019-12-31;1;Imóveis para renda acabados;CVS - CENTER VALE SHOPPING;Av. Deputado Benedito Matarazzo, 9403 - Jardim Oswaldo Cruz - São José dos Campos - SP;48136;1;Center Vale Shopping, adquirido em 28 de janeiro de 2009, localizado na Avenida Deputado Benedito Matarazzo, 9.403 em São José dos Campos - SP, perfazendo 53.965,34 ms2 de área construída e 48.136 m2 de área bruta locável (ABL), inscrito na Prefeitura Municipal de São José dos Campos sob o nº 30.071.0001.95/8.;0;0;0;;;;;;;
07.789.135/0001-27;2019-12-31;1;Imóveis para renda acabados;BPS - BOTAFOGO PRAIA SHOPPING;Av. Praia de Botafogo, 400 - Botafogo, Cep: 22250-040 - Rio de Janeiro - RJ - Brasil.;15448;1;Botafogo Praia Shopping, adquirido em 28 de janeiro de 2009, localizado na Avenida Praia de Botafogo, 400 Rio de Janeiro - RJ, com uma área bruta locável (ABL) de 15.448 m2 e estando o terreno perfeitamente descrito e caracterizado na AV-16 da matrícula 39.571 do 3º Ofício de Registro de Imóveis do Rio de Janeiro, e as inscrições na Prefeitura Municipal do Rio de Janeiro.;0;0;0;;;;;;;
07.789.135/0001-27;2019-12-31;1;Imóveis para renda acabados;CNB - CONJUNTO NACIONAL BRASILIA;Conjunto A, T137 - Asa Norte - Distrito Federal - Brasília - DF - Brasil. CEP: 70077-900;37315;1;Conjunto Nacional Brasília, localizado em Brasília - DF, SDN, Conjunto A, T137 - Asa Norte - Distrito Federal - DF com uma área bruta locável de (ABL) de 37.315 m2. O empreendimento é um shopping Center composto de diversas lojas e salas comerciais e respectivas frações ideais do terreno, incluindo 342 unidades autônomas cujas matrículas estão registradas perante o 2º Cartório de Registro de Imóveis da Circunscrição do Distrito Federal.;0;0;0;;;;;;;
08.014.513/0001-63;2019-03-29;1;Imóveis para renda acabados;Hospital e Maternidade;Rua das Perobas 324, , São Paulo, SP, 04321-120;23523.27;1;Direito de Propriedade;0;0;0.994645;;;;;;;
08.014.513/0001-63;2019-06-28;1;Imóveis para renda acabados;Hospital e Maternidade;Rua das Perobas 324, , São Paulo, SP, 04321-120;23523.27;1;Direito de Propriedade;0;0;0.736901;;;;;;;
